match_id,team1,team2,winner,toss_winner,toss_decision,venue,city,date,gender
654043,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,Brisbane Heat,bat,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2013-12-28,male
654045,Sydney Sixers,Melbourne Stars,Melbourne Stars,Sydney Sixers,field,Sydney Cricket Ground,,2013-12-29,male
654047,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Melbourne Renegades,bat,Docklands Stadium,Melbourne,2013-12-30,male
654051,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,bat,Bellerive Oval,Hobart,2014-01-01,male
654053,Sydney Thunder,Melbourne Stars,Melbourne Stars,Sydney Thunder,bat,Stadium Australia,Sydney,2014-01-01,male
654055,Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat,field,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2014-01-02,male
654057,Perth Scorchers,Sydney Thunder,Perth Scorchers,Sydney Thunder,bat,Western Australia Cricket Association Ground,Perth,2014-01-03,male
654059,Melbourne Renegades,Melbourne Stars,Melbourne Stars,Melbourne Renegades,bat,Docklands Stadium,Melbourne,2014-01-04,male
654061,Adelaide Strikers,Sydney Sixers,Sydney Sixers,Adelaide Strikers,bat,Adelaide Oval,,2014-01-05,male
654063,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,bat,Western Australia Cricket Association Ground,Perth,2014-01-07,male
654065,Sydney Thunder,Brisbane Heat,Brisbane Heat,Brisbane Heat,bat,Stadium Australia,Sydney,2014-01-08,male
654067,Melbourne Stars,Adelaide Strikers,Melbourne Stars,Adelaide Strikers,bat,Melbourne Cricket Ground,,2014-01-09,male
654069,Sydney Sixers,Perth Scorchers,,Perth Scorchers,bat,Sydney Cricket Ground,,2014-01-10,male
654071,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,Hobart Hurricanes,bat,Bellerive Oval,Hobart,2014-01-11,male
654073,Brisbane Heat,Melbourne Stars,Melbourne Stars,Brisbane Heat,bat,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2014-01-11,male
654075,Melbourne Renegades,Sydney Thunder,Sydney Thunder,Melbourne Renegades,bat,Docklands Stadium,Melbourne,2014-01-14,male
654077,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Sydney Sixers,bat,Sydney Cricket Ground,,2014-01-15,male
654079,Perth Scorchers,Adelaide Strikers,Perth Scorchers,Perth Scorchers,bat,Western Australia Cricket Association Ground,Perth,2014-01-16,male
654081,Adelaide Strikers,Brisbane Heat,Brisbane Heat,Brisbane Heat,bat,Adelaide Oval,,2014-01-18,male
654083,Melbourne Renegades,Sydney Sixers,Sydney Sixers,Melbourne Renegades,field,Docklands Stadium,Melbourne,2014-01-18,male
654085,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,field,Melbourne Cricket Ground,,2014-01-21,male
654087,Adelaide Strikers,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,bat,Adelaide Oval,,2014-01-22,male
654089,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,bat,Bellerive Oval,Hobart,2014-01-23,male
654091,Sydney Thunder,Sydney Sixers,Sydney Sixers,Sydney Sixers,field,Stadium Australia,Sydney,2014-01-25,male
654093,Melbourne Stars,Perth Scorchers,Melbourne Stars,Melbourne Stars,bat,Melbourne Cricket Ground,,2014-01-27,male
654095,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,bat,Melbourne Cricket Ground,,2014-02-04,male
654097,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers,field,Sydney Cricket Ground,,2014-02-05,male
654099,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,bat,Western Australia Cricket Association Ground,Perth,2014-02-07,male
756735,Adelaide Strikers,Melbourne Stars,Adelaide Strikers,Melbourne Stars,bat,Adelaide Oval,,2014-12-18,male
756737,Sydney Sixers,Melbourne Renegades,Sydney Sixers,Sydney Sixers,field,Sydney Cricket Ground,,2014-12-19,male
756739,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,field,Melbourne Cricket Ground,,2014-12-20,male
756741,Sydney Thunder,Brisbane Heat,Sydney Thunder,Brisbane Heat,field,Stadium Australia,Sydney,2014-12-21,male
756743,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,Perth Scorchers,bat,Western Australia Cricket Association Ground,Perth,2014-12-22,male
756745,Hobart Hurricanes,Sydney Sixers,Sydney Sixers,Hobart Hurricanes,bat,Bellerive Oval,Hobart,2014-12-23,male
756747,Perth Scorchers,Melbourne Renegades,Perth Scorchers,Perth Scorchers,bat,Western Australia Cricket Association Ground,Perth,2014-12-26,male
756749,Sydney Thunder,Sydney Sixers,Sydney Sixers,Sydney Thunder,field,Stadium Australia,Sydney,2014-12-27,male
756751,Brisbane Heat,Melbourne Stars,Brisbane Heat,Melbourne Stars,field,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2014-12-28,male
756753,Sydney Sixers,Perth Scorchers,Perth Scorchers,Perth Scorchers,bat,Sydney Cricket Ground,,2014-12-29,male
756755,Melbourne Renegades,Sydney Thunder,Melbourne Renegades,Melbourne Renegades,field,Docklands Stadium,Melbourne,2014-12-30,male
756757,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,bat,Adelaide Oval,,2014-12-31,male
756759,Perth Scorchers,Sydney Thunder,Sydney Thunder,Sydney Thunder,bat,Western Australia Cricket Association Ground,Perth,2015-01-01,male
756761,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,field,Bellerive Oval,Hobart,2015-01-02,male
756763,Melbourne Renegades,Melbourne Stars,Melbourne Stars,Melbourne Renegades,field,Docklands Stadium,Melbourne,2015-01-03,male
756765,Brisbane Heat,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,field,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2015-01-04,male
756767,Melbourne Stars,Sydney Sixers,,Melbourne Stars,field,Melbourne Cricket Ground,,2015-01-05,male
756769,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,field,Adelaide Oval,,2015-01-06,male
756773,Perth Scorchers,Brisbane Heat,Perth Scorchers,Brisbane Heat,bat,Western Australia Cricket Association Ground,Perth,2015-01-08,male
756775,Sydney Sixers,Sydney Thunder,Sydney Sixers,Sydney Sixers,field,Sydney Cricket Ground,,2015-01-22,male
756777,Melbourne Stars,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,bat,Melbourne Cricket Ground,,2015-01-10,male
756779,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Perth Scorchers,bat,Bellerive Oval,Hobart,2015-01-11,male
756781,Brisbane Heat,Sydney Sixers,Sydney Sixers,Sydney Sixers,field,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2015-01-11,male
756783,Adelaide Strikers,Sydney Thunder,,Sydney Thunder,field,Adelaide Oval,,2015-01-12,male
756785,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Melbourne Renegades,field,Docklands Stadium,Melbourne,2015-01-13,male
756787,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,bat,Sydney Cricket Ground,,2015-01-14,male
756789,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,Hobart Hurricanes,field,Bellerive Oval,Hobart,2015-01-07,male
756791,Sydney Thunder,Melbourne Stars,Melbourne Stars,Melbourne Stars,field,Sydney Showground Stadium,,2015-01-17,male
756793,Melbourne Renegades,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,bat,Docklands Stadium,Melbourne,2015-01-19,male
756795,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers,bat,Melbourne Cricket Ground,,2015-01-21,male
756797,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,field,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2015-01-15,male
756799,Adelaide Strikers,Sydney Sixers,Sydney Sixers,Sydney Sixers,bat,Adelaide Oval,,2015-01-24,male
756801,Perth Scorchers,Melbourne Stars,Perth Scorchers,Perth Scorchers,bat,Western Australia Cricket Association Ground,Perth,2015-01-25,male
756803,Perth Scorchers,Sydney Sixers,Perth Scorchers,Sydney Sixers,bat,Manuka Oval,Canberra,2015-01-28,male
897697,Adelaide Strikers,Melbourne Stars,Adelaide Strikers,Melbourne Stars,field,Adelaide Oval,,2015-12-18,male
897699,Brisbane Heat,Melbourne Renegades,Melbourne Renegades,Brisbane Heat,bat,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2015-12-19,male
897701,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Sydney Sixers,bat,Sydney Cricket Ground,,2015-12-20,male
897705,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,Perth Scorchers,bat,Western Australia Cricket Association Ground,Perth,2015-12-21,male
897707,Hobart Hurricanes,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,bat,Bellerive Oval,Hobart,2015-12-22,male
897709,Melbourne Renegades,Sydney Sixers,Sydney Sixers,Sydney Sixers,field,Docklands Stadium,Melbourne,2015-12-23,male
897711,Perth Scorchers,Brisbane Heat,Perth Scorchers,Brisbane Heat,bat,Western Australia Cricket Association Ground,Perth,2015-12-26,male
897713,Sydney Sixers,Melbourne Stars,Melbourne Stars,Sydney Sixers,bat,Sydney Cricket Ground,,2015-12-27,male
897715,Sydney Thunder,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,bat,Sydney Showground Stadium,,2015-12-28,male
897717,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,bat,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2015-12-29,male
897719,Melbourne Renegades,Perth Scorchers,Perth Scorchers,Perth Scorchers,field,Docklands Stadium,Melbourne,2015-12-30,male
897721,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,field,Adelaide Oval,,2015-12-31,male
897723,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,field,Bellerive Oval,Hobart,2016-01-01,male
897725,Melbourne Stars,Melbourne Renegades,Melbourne Stars,Melbourne Stars,field,Melbourne Cricket Ground,,2016-01-02,male
897727,Perth Scorchers,Sydney Sixers,Perth Scorchers,Sydney Sixers,bat,Western Australia Cricket Association Ground,Perth,2016-01-02,male
897729,Brisbane Heat,Sydney Thunder,Brisbane Heat,Brisbane Heat,field,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2016-01-03,male
897731,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,field,Bellerive Oval,Hobart,2016-01-04,male
897733,Adelaide Strikers,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,bat,Adelaide Oval,,2016-01-05,male
897735,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,field,Melbourne Cricket Ground,,2016-01-06,male
897737,Sydney Thunder,Perth Scorchers,Perth Scorchers,Sydney Thunder,field,Sydney Showground Stadium,,2016-01-07,male
897739,Brisbane Heat,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,field,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2016-01-08,male
897741,Melbourne Renegades,Melbourne Stars,Melbourne Stars,Melbourne Stars,field,Docklands Stadium,Melbourne,2016-01-09,male
897743,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Perth Scorchers,bat,Bellerive Oval,Hobart,2016-01-10,male
897745,Sydney Sixers,Brisbane Heat,Brisbane Heat,Brisbane Heat,bat,Sydney Cricket Ground,,2016-01-10,male
897747,Sydney Thunder,Melbourne Renegades,Melbourne Renegades,Sydney Thunder,bat,Sydney Showground Stadium,,2016-01-11,male
897749,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,bat,Adelaide Oval,,2016-01-13,male
897751,Melbourne Stars,Brisbane Heat,Brisbane Heat,Melbourne Stars,field,Melbourne Cricket Ground,,2016-01-14,male
897753,Sydney Sixers,Sydney Thunder,Sydney Thunder,Sydney Sixers,field,Sydney Cricket Ground,,2016-01-16,male
897757,Melbourne Renegades,Adelaide Strikers,Adelaide Strikers,Melbourne Renegades,field,Docklands Stadium,Melbourne,2016-01-18,male
897759,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers,bat,Adelaide Oval,,2016-01-21,male
897761,Melbourne Stars,Perth Scorchers,Melbourne Stars,Melbourne Stars,field,Melbourne Cricket Ground,,2016-01-22,male
897763,Melbourne Stars,Sydney Thunder,Sydney Thunder,Sydney Thunder,field,Melbourne Cricket Ground,,2016-01-24,male
